"Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BirthYear","MonthlyLeaves","OverTimeHours"
33,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1238,1,"0",3,1,"컨설팅직",4,"Married",2781,0,13,3,2,15,5,3,14,10,4,10,1987,2,0
40,"0","Travel_Rarely","Tax","30분미만",3,"자연과학",1239,2,"1",2,2,"감사직",2,"Divorced",6852,7,12,3,2,7,2,4,5,1,1,3,1980,0,0
25,"0","Travel_Rarely","Tax","30분미만",4,"기술공학",1240,3,"0",3,2,"감사직",4,"Single",4950,0,14,3,2,5,4,3,4,3,1,1,1995,2,0
30,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1241,4,"0",3,1,"컨설팅직",2,"Married",3579,0,21,4,1,12,2,3,11,9,5,7,1990,1,15
42,"0","Travel_Frequently","Audit"," 1시간이상",5,"상경계",1242,1,"1",3,3,"기술직",1,"Married",13191,3,17,3,3,20,6,3,1,0,0,0,1978,0,40
35,"0","Non-Travel","Tax","30분미만",2,"인문학",1243,3,"1",2,3,"감사직",4,"Married",10377,4,11,3,2,16,6,2,13,2,4,12,1985,1,46
27,"0","Travel_Rarely","Audit","1시간미만",3,"기술공학",1244,1,"0",3,1,"컨설팅직",1,"Married",2235,1,14,3,4,9,3,2,9,7,6,8,1993,3,21
54,"0","Travel_Frequently","Audit","30분미만",4,"기술공학",1245,4,"1",3,3,"세무직",3,"Divorced",10502,7,17,3,1,33,2,1,5,4,1,4,1966,3,0
44,"0","Travel_Rarely","Audit","30분미만",1,"기술공학",1246,1,"1",4,1,"컨설팅직",4,"Married",2011,1,13,3,4,10,5,3,10,5,7,7,1976,0,0
19,"1","Non-Travel","Audit","30분미만",3,"상경계",1248,1,"1",2,1,"컨설팅직",2,"Single",1859,1,25,4,2,1,2,4,1,1,0,0,2001,0,6
29,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1249,1,"1",3,1,"컨설팅직",4,"Divorced",3760,1,15,3,1,3,5,3,3,2,1,2,1991,0,0
54,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1250,4,"0",3,4,"기술직",4,"Married",17779,3,14,3,1,36,2,3,10,9,0,9,1966,0,0
31,"0","Travel_Rarely","Audit","1시간미만",2,"상경계",1251,3,"0",3,2,"투자자문직",1,"Married",6833,1,12,3,4,6,2,2,6,5,0,1,1989,3,24
31,"0","Travel_Rarely","Audit"," 1시간이상",3,"상경계",1252,3,"1",2,2,"투자자문직",1,"Single",6812,1,19,3,2,10,2,3,10,9,1,8,1989,2,0
59,"0","Travel_Rarely","Tax","30분미만",3,"기술공학",1254,3,"1",2,2,"감사직",4,"Single",5171,5,17,3,4,13,2,3,6,1,0,5,1961,2,0
43,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1255,3,"0",1,5,"기술직",4,"Married",19740,3,14,3,2,25,2,3,8,7,0,7,1977,2,0
49,"0","Travel_Rarely","Audit","30분미만",2,"상경계",1256,1,"0",2,5,"연구직",3,"Married",18711,2,13,3,3,23,2,4,1,0,0,0,1971,0,0
36,"0","Travel_Frequently","Audit","30분미만",3,"자연과학",1257,3,"0",3,1,"컨설팅직",2,"Married",3692,1,12,3,3,12,2,2,11,10,0,7,1984,1,0
48,"0","Travel_Rarely","Audit","30분미만",2,"자연과학",1258,4,"0",4,1,"기술컨설팅직",2,"Single",2559,5,11,3,3,7,4,2,1,0,0,0,1972,1,0
27,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1259,1,"0",3,1,"컨설팅직",3,"Divorced",2517,1,11,3,2,5,2,3,5,3,0,3,1993,0,0
29,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1260,3,"0",3,2,"투자자문직",4,"Divorced",6623,1,11,3,2,6,2,3,6,0,1,0,1991,3,42
48,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1263,4,"0",2,5,"기술직",4,"Single",18265,6,12,3,3,25,3,4,1,0,0,0,1972,0,0
29,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1264,4,"1",2,4,"기술직",4,"Divorced",16124,3,14,3,2,9,2,2,7,7,1,7,1991,2,0
34,"0","Travel_Rarely","Audit","1시간미만",3,"자연과학",1265,3,"1",4,1,"컨설팅직",3,"Married",2585,0,17,3,4,2,5,2,1,0,0,0,1986,1,0
44,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1267,2,"0",3,5,"연구직",2,"Married",18213,7,11,3,3,26,5,3,22,9,3,10,1976,3,0
33,"0","Travel_Rarely","Tax","30분미만",5,"인문학",1268,4,"0",4,3,"감사직",3,"Divorced",8380,0,14,3,4,10,3,3,9,8,0,8,1987,1,47
19,"0","Travel_Rarely","Audit"," 1시간이상",3,"기술공학",1269,2,"1",4,1,"컨설팅직",4,"Single",2994,1,12,3,4,1,2,3,1,0,0,1,2001,0,49
23,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1270,4,"0",3,1,"컨설팅직",3,"Married",1223,1,22,4,4,1,2,3,1,0,0,1,1997,0,0
25,"1","Travel_Frequently","Tax"," 1시간이상",1,"기술공학",1273,3,"0",1,1,"영업직",4,"Single",1118,1,14,3,4,1,4,3,1,0,1,0,1995,1,39
26,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1275,3,"0",3,1,"컨설팅직",4,"Single",2875,1,20,4,2,8,2,2,8,5,2,2,1994,0,45
45,"1","Travel_Rarely","Tax","30분미만",3,"인문학",1277,1,"1",1,5,"연구직",2,"Single",18824,2,16,3,1,26,2,3,24,10,1,11,1975,3,4
55,"0","Non-Travel","Audit","30분미만",1,"상경계",1278,4,"0",2,4,"투자자문직",2,"Divorced",13577,1,15,3,4,34,3,3,33,9,15,0,1965,1,19
21,"1","Travel_Frequently","Audit","30분미만",2,"기술공학",1279,1,"1",2,1,"기술컨설팅직",3,"Single",2625,1,20,4,3,2,2,1,2,2,2,2,1999,3,0
46,"0","Travel_Rarely","Tax","30분미만",2,"인문학",1280,4,"1",2,5,"연구직",2,"Married",18789,2,14,3,3,26,2,3,11,4,0,8,1974,0,0
34,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1281,3,"1",3,2,"감사직",1,"Single",4538,0,12,3,4,4,3,3,3,2,0,2,1986,0,41
51,"0","Travel_Frequently","Tax","30분미만",3,"기술공학",1282,4,"0",3,5,"연구직",2,"Divorced",19847,4,24,4,1,31,5,2,29,10,11,10,1969,3,37
59,"0","Travel_Rarely","Audit","1시간미만",4,"상경계",1283,4,"0",3,3,"세무직",4,"Single",10512,6,12,3,4,25,6,2,9,7,5,4,1961,0,0
34,"0","Travel_Frequently","Audit","1시간미만",3,"상경계",1285,3,"1",3,2,"기술컨설팅직",2,"Divorced",4444,4,13,3,3,15,2,4,11,8,5,10,1986,0,0
28,"0","Travel_Frequently","Audit","30분미만",4,"상경계",1286,4,"0",3,1,"기술컨설팅직",3,"Single",2154,0,11,3,3,5,2,2,4,2,0,2,1992,3,41
44,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1288,3,"0",4,5,"연구직",1,"Divorced",19190,1,14,3,4,26,4,2,25,9,14,13,1976,2,0
34,"0","Travel_Frequently","CS & DA","1시간미만",3,"기술공학",1289,3,"0",2,2,"사무직",2,"Married",4490,4,11,3,4,14,5,4,10,9,1,8,1986,1,0
35,"0","Travel_Rarely","Audit","30분미만",1,"기술공학",1291,3,"0",3,1,"컨설팅직",3,"Married",3506,0,14,3,4,4,3,3,3,2,2,2,1985,3,44
42,"0","Travel_Rarely","Audit","30분미만",4,"상경계",1292,2,"1",4,2,"컨설팅직",2,"Married",2372,6,16,3,4,18,2,3,1,0,0,0,1978,2,21
43,"0","Travel_Rarely","Tax","30분미만",4,"인문학",1293,4,"1",2,3,"감사직",4,"Single",10231,3,14,3,4,23,3,4,21,7,15,17,1977,3,0
36,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1294,3,"1",3,2,"세무직",2,"Single",5410,9,11,3,4,18,2,3,16,14,5,12,1984,1,37
44,"1","Travel_Rarely","Audit","1시간미만",3,"상경계",1295,1,"1",3,3,"투자자문직",4,"Married",7978,1,11,3,4,10,2,3,10,7,0,5,1976,3,0
28,"0","Travel_Frequently","Audit","30분미만",3,"기술공학",1296,4,"0",2,1,"기술컨설팅직",4,"Married",3867,1,12,3,2,2,2,3,2,2,2,2,1992,0,11
51,"0","Travel_Frequently","Audit","30분미만",2,"상경계",1297,2,"1",2,1,"기술컨설팅직",3,"Single",2838,0,14,3,2,8,6,2,7,0,7,7,1969,2,0
30,"0","Non-Travel","Audit","30분미만",2,"상경계",1298,3,"1",3,2,"세무직",3,"Single",4695,7,18,3,3,10,3,3,8,4,1,7,1990,1,19
29,"1","Travel_Rarely","Audit","30분미만",3,"자연과학",1299,2,"1",3,1,"기술컨설팅직",3,"Divorced",3339,3,13,3,1,10,2,3,7,7,7,7,1991,2,22
28,"0","Travel_Rarely","Audit","30분미만",3,"자연과학",1301,4,"0",3,1,"컨설팅직",1,"Single",2080,2,11,3,2,5,2,2,3,2,1,2,1992,3,0
25,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1303,4,"1",3,1,"컨설팅직",2,"Single",2096,1,18,3,4,2,3,2,2,2,2,1,1995,2,0
32,"0","Travel_Rarely","Tax","30분미만",3,"상경계",1304,3,"0",4,2,"감사직",4,"Married",6209,1,15,3,3,10,4,4,10,7,0,8,1988,1,0
45,"0","Travel_Frequently","Audit"," 1시간이상",3,"상경계",1306,2,"1",3,5,"연구직",2,"Single",18061,3,22,4,3,22,4,3,0,0,0,0,1975,2,0
39,"0","Travel_Rarely","Audit","1시간미만",4,"상경계",1307,3,"1",2,4,"연구직",2,"Divorced",17123,6,13,3,4,21,4,3,19,9,15,2,1981,2,35
58,"0","Travel_Rarely","Audit"," 1시간이상",4,"기술공학",1308,1,"0",3,1,"컨설팅직",3,"Divorced",2372,1,12,3,4,2,3,3,2,2,2,2,1962,3,0
32,"1","Travel_Rarely","Audit","30분미만",2,"기술공학",1309,4,"0",3,2,"기술컨설팅직",3,"Married",4883,1,18,3,1,10,3,3,10,4,1,1,1988,2,0
39,"1","Travel_Rarely","Audit"," 1시간이상",3,"상경계",1310,3,"0",3,1,"컨설팅직",1,"Single",3904,0,13,3,1,6,2,3,5,2,0,3,1981,3,0
30,"0","Travel_Rarely","Audit","30분미만",3,"자연과학",1311,1,"1",2,2,"기술컨설팅직",4,"Married",4627,0,12,3,1,10,6,3,9,2,6,7,1990,2,0
36,"0","Travel_Rarely","Audit","30분미만",4,"자연과학",1312,4,"1",3,3,"투자자문직",3,"Married",7094,3,12,3,1,10,0,3,7,7,1,7,1984,0,0
46,"0","Travel_Rarely","CS & DA","30분미만",2,"기술공학",1314,4,"1",3,1,"사무직",1,"Single",3423,6,12,3,3,10,3,4,7,6,5,7,1974,2,0
28,"0","Non-Travel","Audit","30분미만",3,"기술공학",1315,3,"1",1,2,"기술컨설팅직",4,"Married",6674,0,11,3,1,10,6,3,9,8,7,5,1992,1,0
50,"0","Travel_Rarely","Audit"," 1시간이상",3,"기술공학",1317,4,"1",3,4,"기술직",1,"Married",16880,4,11,3,2,25,2,3,3,2,1,2,1970,0,42
40,"1","Travel_Rarely","Tax"," 1시간이상",4,"인문학",1318,4,"0",2,3,"감사직",2,"Single",9094,2,12,3,3,9,2,3,5,4,1,0,1980,3,20
52,"1","Travel_Rarely","Tax","30분미만",3,"기술공학",1319,2,"0",3,3,"감사직",2,"Single",8446,9,19,3,3,10,2,2,8,7,7,7,1968,2,10
30,"0","Travel_Rarely","Audit","1시간미만",4,"상경계",1321,2,"1",3,3,"연구직",1,"Married",11916,1,23,4,4,9,2,3,9,1,0,8,1990,2,30
39,"0","Travel_Rarely","Audit","1시간미만",2,"기술공학",1322,1,"0",3,2,"세무직",3,"Single",4534,0,11,3,1,9,6,3,8,7,1,7,1981,2,0
31,"0","Non-Travel","Tax","30분미만",4,"기술공학",1324,4,"1",3,3,"감사직",3,"Divorced",9852,1,19,3,1,10,5,2,10,8,9,6,1989,1,43
41,"0","Non-Travel","Tax","30분미만",2,"상경계",1329,3,"0",1,2,"감사직",2,"Single",6151,1,13,3,1,19,4,3,19,2,11,9,1979,3,0
31,"1","Travel_Frequently","Tax","30분미만",3,"기술공학",1331,4,"1",3,1,"영업직",2,"Single",2302,1,11,3,1,3,2,4,3,2,2,2,1989,3,36
44,"1","Travel_Rarely","Audit","30분미만",3,"기술공학",1333,1,"0",3,1,"기술컨설팅직",1,"Married",2362,4,12,3,3,10,4,4,3,2,1,2,1976,3,0
42,"0","Non-Travel","Audit","30분미만",1,"기술공학",1334,3,"0",3,4,"연구직",3,"Married",17861,0,13,3,4,21,3,2,20,8,2,10,1978,3,1
55,"0","Travel_Rarely","Audit","30분미만",2,"상경계",1336,4,"1",1,5,"연구직",3,"Married",19187,4,14,3,4,23,5,3,19,9,9,11,1965,2,0
56,"0","Travel_Rarely","CS & DA","30분미만",4,"기술공학",1338,4,"0",3,5,"연구직",2,"Single",19717,6,14,3,1,36,4,3,7,3,7,7,1964,3,0
40,"0","Non-Travel","Audit","1시간미만",2,"기술공학",1340,3,"0",3,1,"컨설팅직",3,"Divorced",3544,9,16,3,2,6,0,3,4,2,0,0,1980,1,0
34,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1344,4,"0",3,3,"투자자문직",4,"Divorced",8500,0,11,3,4,10,0,2,9,7,1,6,1986,2,0
40,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1346,3,"0",3,2,"컨설팅직",4,"Single",4661,1,13,3,3,9,4,3,9,8,8,8,1980,0,0
41,"0","Travel_Frequently","Tax","30분미만",3,"인문학",1349,3,"1",3,2,"감사직",1,"Divorced",4103,0,17,3,4,10,2,3,9,3,1,7,1979,3,0
35,"0","Travel_Frequently","Audit","30분미만",4,"기술공학",1350,3,"0",3,2,"컨설팅직",3,"Single",4249,1,11,3,2,9,3,3,9,6,1,1,1985,1,23
51,"0","Travel_Rarely","CS & DA","30분미만",3,"기술공학",1352,3,"0",3,4,"연구직",2,"Divorced",14026,1,11,3,2,33,2,3,33,9,0,10,1969,0,23
38,"0","Travel_Rarely","Tax","30분미만",2,"기술공학",1355,2,"1",3,2,"감사직",1,"Divorced",6893,3,15,3,4,11,3,3,7,7,1,7,1982,1,0
34,"0","Travel_Rarely","Tax","1시간미만",2,"상경계",1356,3,"1",3,2,"감사직",1,"Single",6125,1,12,3,4,10,6,4,10,8,9,6,1986,3,0
25,"0","Travel_Rarely","Audit","1시간미만",1,"상경계",1358,4,"0",3,1,"기술컨설팅직",4,"Married",3669,3,11,3,3,7,6,2,3,2,1,2,1995,1,0
58,"1","Travel_Rarely","Audit","30분미만",4,"상경계",1360,3,"1",2,3,"세무직",1,"Married",10008,7,14,3,4,31,0,2,10,9,5,9,1962,2,50
40,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1361,2,"0",3,1,"기술컨설팅직",2,"Married",2387,3,22,4,3,7,3,3,4,2,0,3,1980,0,0
36,"0","Travel_Frequently","Tax","30분미만",3,"인문학",1362,1,"1",4,2,"감사직",1,"Married",4639,2,16,3,4,17,2,2,15,7,6,13,1984,0,0
48,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1363,4,"0",3,3,"세무직",4,"Single",7898,1,11,3,3,11,2,3,10,9,0,8,1972,1,0
27,"0","Travel_Rarely","Tax","1시간미만",3,"상경계",1364,3,"1",4,1,"영업직",4,"Married",2534,8,14,3,2,5,4,3,1,0,0,0,1993,2,0
51,"0","Travel_Rarely","Audit","1시간미만",2,"자연과학",1367,4,"1",2,4,"세무직",2,"Single",13142,3,16,3,2,29,1,2,5,2,0,3,1969,0,0
18,"0","Non-Travel","Audit","30분미만",3,"기술공학",1368,4,"1",3,1,"기술컨설팅직",4,"Single",1611,1,15,3,3,0,5,4,0,0,0,0,2002,1,0
35,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1369,4,"1",2,2,"기술컨설팅직",4,"Married",5363,0,12,3,2,10,0,3,9,7,0,0,1985,3,0
27,"0","Travel_Frequently","Tax","30분미만",1,"기술공학",1371,4,"0",1,2,"감사직",4,"Single",5071,3,20,4,2,8,3,3,6,2,0,0,1993,1,0
55,"1","Travel_Rarely","Tax","1시간미만",4,"인문학",1372,1,"0",4,4,"감사직",3,"Single",13695,6,17,3,3,24,2,2,19,7,3,8,1965,2,25
56,"0","Travel_Rarely","Audit"," 1시간이상",3,"기술공학",1373,4,"0",3,4,"세무직",2,"Married",13402,4,12,3,1,33,0,3,19,16,15,9,1964,3,13
34,"0","Non-Travel","Audit"," 1시간이상",1,"자연과학",1374,1,"1",2,1,"컨설팅직",3,"Divorced",2029,1,20,4,3,5,2,3,5,4,0,0,1986,3,0
40,"0","Travel_Rarely","Audit","30분미만",1,"상경계",1375,2,"1",4,2,"투자자문직",3,"Divorced",6377,5,20,4,2,15,0,3,12,11,11,8,1980,1,0
34,"0","Travel_Rarely","Audit"," 1시간이상",3,"상경계",1377,2,"0",3,2,"기술컨설팅직",3,"Married",5429,4,13,3,1,10,1,3,8,7,7,7,1986,1,0
31,"1","Travel_Frequently","Tax","30분미만",3,"기술공학",1379,3,"1",2,1,"영업직",4,"Single",2785,7,14,3,3,3,3,4,1,0,0,0,1989,2,0
35,"1","Travel_Frequently","Tax","1시간미만",4,"인문학",1380,4,"1",3,2,"감사직",3,"Married",4614,0,18,3,3,5,0,2,4,2,3,2,1985,0,41
38,"0","Travel_Frequently","Audit","30분미만",3,"기술공학",1382,4,"0",4,1,"컨설팅직",3,"Divorced",2610,1,11,3,4,4,2,3,4,2,0,3,1982,3,0
34,"0","Travel_Rarely","Audit","30분미만",4,"자연과학",1383,3,"1",3,2,"투자자문직",4,"Single",6687,1,11,3,4,14,2,4,14,11,4,11,1986,2,0
28,"0","Travel_Rarely","Tax"," 1시간이상",3,"기술공학",1387,3,"0",2,2,"감사직",1,"Married",4724,1,11,3,3,5,0,3,5,3,0,4,1992,0,0
31,"1","Travel_Rarely","Audit"," 1시간이상",4,"상경계",1389,4,"0",3,2,"세무직",3,"Married",6179,1,15,3,4,10,3,2,10,2,6,7,1989,0,17
39,"0","Travel_Rarely","Tax"," 1시간이상",4,"기술공학",1390,1,"0",2,2,"감사직",4,"Married",6120,3,12,3,4,8,2,4,5,4,1,4,1981,3,17
51,"0","Travel_Frequently","Tax","30분미만",3,"인문학",1391,2,"0",3,3,"감사직",2,"Married",10596,2,11,3,2,14,5,3,4,2,3,2,1969,3,0
41,"0","Travel_Frequently","Audit"," 1시간이상",3,"기술공학",1392,4,"1",3,2,"컨설팅직",4,"Divorced",5467,3,14,3,1,12,4,2,6,2,3,3,1979,0,18
37,"0","Travel_Rarely","Audit","30분미만",1,"기술공학",1394,3,"0",3,1,"컨설팅직",3,"Married",2996,7,15,3,4,8,2,3,6,4,1,3,1983,1,25
33,"0","Travel_Frequently","Tax","30분미만",1,"기술공학",1395,2,"0",3,2,"감사직",4,"Married",9998,6,13,3,1,8,2,4,5,4,1,2,1987,2,0
32,"0","Travel_Rarely","Tax","30분미만",1,"인문학",1396,3,"0",3,2,"감사직",2,"Married",4078,0,13,3,1,4,3,2,3,2,1,2,1988,2,5
39,"0","Non-Travel","Audit"," 1시간이상",2,"기술공학",1397,3,"0",3,3,"투자자문직",3,"Married",10920,3,21,4,2,13,2,3,6,4,0,5,1981,2,0
25,"0","Travel_Rarely","Tax","1시간미만",1,"기술공학",1399,1,"0",4,2,"감사직",3,"Married",6232,2,11,3,2,6,3,2,3,2,1,2,1995,3,0
52,"0","Travel_Frequently","Audit"," 1시간이상",2,"상경계",1401,4,"1",4,4,"세무직",3,"Married",13247,2,11,3,2,24,3,2,5,3,0,2,1968,0,18
43,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1402,1,"1",2,2,"컨설팅직",3,"Single",4081,1,14,3,1,20,3,1,20,7,1,8,1977,0,30
27,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1403,4,"1",2,2,"감사직",4,"Married",5769,1,11,3,4,6,3,3,6,2,4,4,1993,1,35
27,"1","Travel_Rarely","Audit","1시간미만",4,"기술공학",1405,4,"1",3,1,"컨설팅직",3,"Single",2394,1,13,3,4,8,2,3,8,2,7,7,1993,1,30
26,"0","Travel_Rarely","Audit","30분미만",1,"상경계",1407,1,"0",2,1,"컨설팅직",4,"Single",3904,0,12,3,4,5,2,3,4,3,1,1,1994,2,0
42,"0","Travel_Rarely","CS & DA","30분미만",3,"예체능",1408,3,"1",3,4,"연구직",1,"Married",16799,0,14,3,3,21,5,3,20,7,0,9,1978,2,0
52,"0","Travel_Rarely","Audit","30분미만",4,"기타",1409,3,"1",3,1,"기술컨설팅직",1,"Married",2950,9,13,3,3,12,2,1,5,4,0,4,1968,3,0
37,"0","Travel_Rarely","Audit","1시간미만",3,"상경계",1411,1,"1",3,1,"기술컨설팅직",3,"Single",3629,4,18,3,1,8,6,3,3,2,0,2,1983,2,0
35,"0","Travel_Frequently","Audit","1시간미만",2,"기술공학",1412,3,"0",3,3,"세무직",4,"Single",9362,2,11,3,3,10,2,3,2,2,2,2,1985,2,0
25,"0","Travel_Rarely","Audit","30분미만",3,"자연과학",1415,1,"0",3,1,"기술컨설팅직",4,"Married",3229,4,11,3,2,7,2,2,3,2,0,2,1995,3,0
26,"0","Travel_Rarely","Audit","30분미만",3,"기타",1417,3,"0",4,1,"기술컨설팅직",1,"Single",3578,0,12,3,4,8,2,3,7,7,0,7,1994,3,0
29,"0","Travel_Rarely","CS & DA","1시간미만",3,"기타",1419,2,"0",2,3,"사무직",1,"Single",7988,1,13,3,1,10,3,2,10,9,0,9,1991,0,0
49,"1","Travel_Frequently","Audit"," 1시간이상",2,"기술공학",1420,1,"0",2,2,"기술컨설팅직",1,"Single",4284,3,20,4,1,20,2,3,4,3,1,3,1971,0,0
29,"1","Travel_Frequently","Audit","1시간미만",1,"기타",1421,3,"1",3,3,"투자자문직",4,"Single",7553,0,12,3,1,9,1,3,8,7,7,7,1991,3,40
54,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1422,4,"1",3,4,"기술직",4,"Single",17328,6,19,3,4,29,3,2,20,7,12,7,1966,0,0
58,"0","Travel_Rarely","Audit","30분미만",3,"상경계",1423,4,"1",3,5,"기술직",1,"Married",19701,3,21,4,3,32,3,3,9,8,1,5,1962,2,43
55,"0","Travel_Rarely","Audit","30분미만",4,"상경계",1424,2,"0",4,4,"기술직",4,"Divorced",14732,2,13,3,4,31,4,4,7,7,0,0,1965,3,0
36,"0","Travel_Rarely","Tax","30분미만",4,"인문학",1425,1,"1",3,2,"감사직",2,"Single",9278,3,16,3,4,15,3,3,5,4,0,1,1984,1,50
31,"1","Travel_Frequently","Tax","30분미만",4,"기술공학",1427,2,"1",1,1,"영업직",3,"Single",1359,1,12,3,2,1,3,3,1,0,0,0,1989,2,0
30,"0","Travel_Rarely","Tax","30분미만",4,"인문학",1428,4,"1",3,2,"감사직",1,"Divorced",4779,7,14,3,2,8,3,3,3,2,0,2,1990,0,0
31,"0","Travel_Rarely","Audit","30분미만",5,"기술공학",1430,1,"1",3,4,"기술직",2,"Single",16422,3,11,3,3,9,3,4,3,2,1,0,1989,0,0
34,"0","Travel_Frequently","Audit","30분미만",4,"기타",1431,4,"0",3,1,"컨설팅직",1,"Divorced",2996,5,14,3,3,10,2,3,4,3,1,3,1986,3,0
31,"1","Travel_Rarely","Audit","30분미만",3,"기술공학",1433,1,"1",2,1,"컨설팅직",2,"Single",1261,1,12,3,3,1,3,4,1,0,0,0,1989,0,0
27,"0","Travel_Rarely","Audit","1시간미만",1,"기술공학",1434,2,"0",3,1,"기술컨설팅직",1,"Married",2099,0,14,3,2,6,3,4,5,0,1,4,1993,1,0
36,"0","Travel_Rarely","Audit","30분미만",4,"기술공학",1435,1,"0",2,2,"기술컨설팅직",4,"Single",5810,1,16,3,3,10,2,2,10,4,1,8,1984,1,0
36,"0","Travel_Rarely","Tax","1시간미만",4,"인문학",1436,3,"1",2,2,"감사직",1,"Married",5647,4,13,3,1,11,3,2,3,2,0,2,1984,0,0
47,"0","Travel_Rarely","Audit","30분미만",3,"자연과학",1438,1,"0",3,1,"컨설팅직",4,"Married",3420,7,12,3,3,17,2,2,6,5,1,2,1973,0,0
25,"1","Travel_Rarely","Tax","30분미만",2,"기술공학",1439,1,"0",2,1,"영업직",1,"Married",4400,3,12,3,1,6,2,3,3,2,2,2,1995,0,0
37,"0","Non-Travel","Audit","30분미만",2,"자연과학",1440,3,"0",4,1,"기술컨설팅직",3,"Single",3500,0,14,3,1,7,2,1,6,5,1,3,1983,3,0
56,"0","Travel_Rarely","Audit","30분미만",2,"기술공학",1441,1,"1",3,1,"컨설팅직",1,"Married",2066,2,22,4,4,5,3,4,3,2,1,0,1964,3,0
47,"0","Travel_Rarely","Audit","30분미만",4,"상경계",1443,1,"1",3,4,"기술직",3,"Married",17169,3,19,3,2,26,2,4,20,17,5,6,1973,1,0
24,"0","Travel_Rarely","Tax","30분미만",1,"상경계",1445,4,"1",3,2,"감사직",3,"Married",4162,1,12,3,3,5,3,3,5,4,0,3,1996,1,30
32,"0","Travel_Rarely","Tax","30분미만",5,"인문학",1446,4,"0",3,2,"감사직",4,"Married",9204,4,12,3,3,7,3,2,4,3,0,3,1988,1,0
34,"0","Travel_Rarely","Audit","30분미만",3,"기술공학",1447,4,"1",2,1,"기술컨설팅직",2,"Married",3294,5,17,3,1,7,2,2,5,4,0,2,1986,0,0
41,"0","Travel_Rarely","Audit","30분미만",5,"상경계",1448,2,"0",4,1,"컨설팅직",3,"Married",2127,2,12,3,1,7,5,2,4,2,0,3,1979,3,7
40,"0","Non-Travel","Audit","30분미만",4,"기타",1449,3,"0",3,2,"기술컨설팅직",3,"Divorced",3975,3,11,3,3,11,2,4,8,7,0,7,1980,1,0
31,"0","Travel_Rarely","Tax","30분미만",2,"기술공학",1453,1,"0",3,3,"감사직",4,"Divorced",10793,1,18,3,1,13,5,3,13,7,9,9,1989,1,0
46,"1","Travel_Rarely","Tax","30분미만",3,"인문학",1457,1,"0",3,3,"감사직",4,"Divorced",10096,4,11,3,1,28,1,4,7,7,4,3,1974,1,0
39,"1","Non-Travel","Audit","30분미만",3,"기술공학",1458,1,"1",2,1,"기술컨설팅직",1,"Single",3646,2,23,4,2,11,2,4,1,0,0,0,1981,3,38
31,"1","Travel_Frequently","Audit","30분미만",5,"기술공학",1459,3,"1",4,3,"세무직",2,"Single",7446,1,11,3,1,10,2,3,10,8,4,7,1989,2,0
45,"0","Travel_Rarely","Audit","1시간미만",3,"상경계",1460,2,"0",1,3,"투자자문직",1,"Divorced",10851,2,18,3,2,24,2,3,7,7,0,7,1975,0,8
31,"0","Travel_Rarely","CS & DA","30분미만",2,"상경계",1461,4,"1",4,1,"사무직",2,"Single",2109,9,18,3,4,8,3,3,3,2,0,2,1989,3,0
31,"1","Travel_Frequently","Audit","30분미만",3,"기술공학",1464,2,"0",3,1,"기술컨설팅직",4,"Married",3722,6,13,3,3,7,2,1,2,2,2,2,1989,3,36
45,"0","Travel_Rarely","Audit"," 1시간이상",3,"자연과학",1465,2,"0",3,3,"세무직",4,"Married",9380,4,18,3,4,10,4,4,3,1,1,2,1975,1,27
48,"0","Travel_Rarely","Tax","30분미만",3,"인문학",1466,3,"0",3,2,"감사직",1,"Divorced",5486,4,11,3,1,15,3,3,2,2,2,2,1972,1,0
